rec_id,culture,given_name,surname,sex,date_of_birth
rec-2446-dup-0,afr,thandi,playvair,f,19970727
rec-682-dup-0,afr,ssanyu,marangu,,1991 824
rec-354-dup-0,afr,hasan ti,spilsbury,f,19420126
rec-1097-dup-0,afr,kneshia,maas,m,199 50722
rec-56-dup-0,afr,apeba,kafeero,f,19601007
rec-816-dup-0,afr,enomwo i,anenih,f,19981225
rec-1741-dup-0,afr,birrj,mulubwa,m,19740605
rec-2034-dup-0,afr,latifu,mkandaire,f,19581214
rec-1203-dup-0,afr,maua,jali,,19160204
rec-2399-dup-0,afr,yellel,adesiji,f,
rec-2277-dup-0,afr,kioya,verjee,f,19680618
rec-1536-dup-0,afr,maritjie,hughes,f,19910323
rec-386-dup-0,afr,kifimpo,nzenze,f,20020810
rec-502-dup-0,afr,olusijivomi,lucky,f,19830107
rec-381-dup-0,afr,murua,chipel embe,f,19520601
rec-176-dup-0,afr,sebahive,nabuluato,,19470202
rec-730-dup-0,afr,kuaku,petterzon,f,
rec-1792-dup-0,afr,tandie,adri anse,f,19930730
rec-2433-dup-0,afr,jwah r,,f,19930407
rec-493-dup-0,afr,karabo,hamya,f,196511 22
rec-95-dup-0,afr,ndubia,ikpem ,,19590504
rec-2328-dup-0,afr,adebamgbe,matewear,m,19441109
rec-782-dup-0,afr,osayande,lemly,f,19971223
rec-698-dup-0,afr,yobanna,neveling,f,19710104
rec-1190-dup-0,afr,gemesa,massingham,f,19620814
rec-284-dup-0,afr,tumelo,malaa,,19480503
rec-1627-dup-0,afr,gamad ,abraha,,19550609
rec-1091-dup-0,afr,ofoedu,habasonda,f,19691 09
rec-2334-dup-0,afr,mawunyo,mynhaardt,f,20010 20
rec-1389-dup-0,afr,ekwefi,bala,,197 0203
rec-2199-dup-0,afr,tantor,vlaskamp,r,19630219
rec-53-dup-0,afr,omorete,udoh,f,19821110
rec-2353-dup-0,afr,tini,chikusu,f,
rec-906-dup-0,afr,meti,boward,,19400915
rec-90-dup-0,afr,iccaam,norrie,,19891100
rec-1172-dup-0,afr,wesesa,mayumbeoo,m,19950827
rec-1227-dup-0,afr,tumpe,gicuru,f,19510207
rec-1567-dup-0,afr,madu,weakley,f,19911112
rec-2148-dup-0,afr,onyemaech,hangantu,,19850612
rec-660-dup-0,afr,obaobadwle,akanji,f,20000907
rec-949-dup-0,afr,ebelegbul,reynde rs,f,19401110
rec-1869-dup-0,afr,nwacka,thornton,f,19911031
rec-1187-dup-0,afr,jalanie,mulocga,f,19620605
rec-1384-dup-0,afr,chioma,oyug ,f,19880609
rec-2160-dup-0,afr,cherline,jeged ,f,19510126
rec-431-dup-0,afr,jugurtha,oduol,f,19930160
rec-741-dup-0,afr,samsedeen,gumede,f,19401222
rec-1470-dup-0,afr,nyangom,muhairwe,f,19991023
rec-966-dup-0,afr,admassu,mphatso,m,
rec-1686-dup-0,afr,mwake,madyolo,f,19990915
rec-1210-dup-0,afr,ummi,radford,f,19586002
rec-1420-dup-0,afr,ampah,,m,195006 9
rec-513-dup-0,afr,nganga,malaja,f,19520128
rec-1387-dup-0,afr,akostua,watt,f,19910414
rec-1715-dup-0,afr,atsua,goniwe,m,19470309
rec-142-dup-0,afr,taruvinga,reichard,f,1991 124
rec-343-dup-0,afr,nafi i,akufuna,,20010414
rec-1469-dup-0,afr,rnalomo,baird,m,19730923
rec-1811-dup-0,afr,tump,shinde,f,19650225
rec-924-dup-0,afr,ckeyah,chanda,m,19760712
rec-1771-dup-0,afr,foluke,ogunl ana,f,19840404
rec-600-dup-0,afr,zanahary,kodesh,f,19980336
rec-905-dup-0,afr,alheip,obuh,m,19860521
rec-2465-dup-0,afr,fabeni,ockara,f,19601030
rec-78-dup-0,afr,naj a,,f,19801019
rec-1969-dup-0,afr,sjfa,munyati,m,19471210
rec-620-dup-0,afr,kasisi,ngackame,f,19870410
rec-1358-dup-0,afr,mxolisi,pendgeris,f,
rec-2469-dup-0,afr,fadzai,andeh,f,199704 4
rec-1368-dup-0,afr,ganya,qeeringh,m,19430928
rec-1502-dup-0,afr,azagba,khunwane,m,19685029
rec-457-dup-0,afr,chipita,abshdr,f,19670303
rec-584-dup-0,afr,adtati,bataringaya,m,19760828
rec-2487-dup-0,afr,nyakarima,ndungu,f,195601 27
rec-2163-dup-0,afr,ky an,kruse,,19730107
rec-826-dup-0,afr,taa lib,moody,,19950627
rec-1139-dup-0,afr,cheg a,osoro,m,19751026
rec-1261-dup-0,afr,khima,yeatman,f,
rec-415-dup-0,afr,nyackarima,njonjo,f,19500731
rec-2363-dup-0,afr,nsobmi,addinall,f,19540712
rec-1365-dup-0,afr,ackwasi,muyeba,m,19980726
rec-1727-dup-0,afr,lavoria,potjieter,,19590803
rec-1669-dup-0,afr,matumaini,bis a,f,19800807
rec-152-dup-0,afr,milckasa,terry,f,
rec-2365-dup-0,afr,chausiku,came,f,19719023
rec-831-dup-0,afr,dikeledi,kipngedich,f,19640408
rec-675-dup-0,afr,ckatlego,sisya,f,19660207
rec-914-dup-0,afr,dydqa,mergia,,19480430
rec-1297-dup-0,afr,ibeawuchi,mwirichka,f,19550624
rec-1146-dup-0,afr,andweel,hovey,,19840409
rec-160-dup-0,afr,iverem,smal,,1973111 
rec-1323-dup-0,afr,thandiwe,kisi u,,19570819
rec-209-dup-0,afr,ganizani,nkanata,p,
rec-248-dup-0,afr,khilemba,chiazzari,f,19680804
rec-1464-dup-0,afr,munashe,ckaima,f,19731028
rec-1435-dup-0,afr,ejiro,band le,f,19770829
rec-14-dup-0,afr,retba,kiprugut,f,19480911
rec-648-dup-0,afr,okpara,ridgway,m,
rec-1638-dup-0,afr,alu ch,success,f,19580312
rec-719-dup-0,afr,mwanaj ma,corbeil,f,20020703
rec-1585-dup-0,afr,doaui,baeah,f,19970220
rec-295-dup-0,afr,,axermann,f,19551124
rec-67-dup-0,afr,ayele,mukosa,f,194304 28
rec-2103-dup-0,afr,jama,puka,f,19740 206
rec-1527-dup-0,afr,kikelomo,okri,m,19880877
rec-2383-dup-0,afr,mua,joahdaan,m,19701017
rec-1242-dup-0,afr,istioma,gideon,f,19910519
rec-1649-dup-0,afr,chinagoro,egwuekwe,m,19930128
rec-2045-dup-0,afr,kab:ne,gertze,,19640403
rec-1611-dup-0,afr,fat ia,gerima,,19690731
rec-100-dup-0,afr,ijo a,olanrewaju,f,19530219
rec-917-dup-0,afr,nyacae,tanfield,f,19560117
rec-1901-dup-0,afr,tinofa,hornig old,f,19550922
rec-927-dup-0,afr,naiser,maga de,m,19701223
rec-1748-dup-0,afr,lauoun,masekela,f,19671109
rec-1817-dup-0,afr,alhaadi,lambede,,1989 0325
rec-1444-dup-0,afr,fogo,kostile,m,19640 19
rec-2448-dup-0,afr,enidan,fella,m,19800525
rec-951-dup-0,afr,kumbufu,matuy,f,19790624
rec-464-dup-0,afr,nomasonto,ossai,f,19730039
rec-673-dup-0,afr,wafoah,kibirige,f,19650224
rec-1452-dup-0,afr,kijana,aliy,f,19751130
rec-1857-dup-0,afr,bashiri,nawanoma,,19487028
rec-2419-dup-0,afr,afryea,kamundu,f,19690717
rec-1017-dup-0,afr,gahiji,griesel,f,1999 307
rec-557-dup-0,afr,,aladefa,,19470503
rec-2192-dup-0,afr,ogunshoye,lege i,f,19471121
rec-1114-dup-0,afr,nanyioma,strauchbaum,f,19871017
rec-185-dup-0,afr,cheryce,templeman,,19550359
rec-366-dup-0,afr,zwena,madigan,f,19440902
rec-1880-dup-0,afr,chimeja,jhala,f,19440407
rec-2453-dup-0,afr,sarda,redgad,m,19700118
rec-1826-dup-0,afr,zoan,iy e,f,19790305
rec-216-dup-0,afr,unissa,kalule,f,19500z11
rec-716-dup-0,afr,nkojana,bwambale,f,19740615
rec-810-dup-0,afr,chime la,muite,,19761021
rec-544-dup-0,afr,,lankaj,f,19511112
rec-1038-dup-0,afr,komboa,dennis,,1986 605
rec-2125-dup-0,afr,,mukoweza,m,19720910
rec-653-dup-0,afr,mensa ,mahlangu,f,
rec-990-dup-0,afr,mwema,esinwa,,19880722
rec-2173-dup-0,afr,mazvita,bishop,,19490608
rec-1803-dup-0,afr,bilarl,mwima,,
rec-1414-dup-0,afr,bavual,carsj,m,
rec-1705-dup-0,afr,emojvng,bengo,f,19590116
rec-568-dup-0,afr,ckenids,katuntu,,19630526
rec-154-dup-0,afr,,posselt,f,19910 25
rec-987-dup-0,afr,dilp,holland,f,19661130
rec-1148-dup-0,afr,tilzad,ekubo,f,19850825
rec-1047-dup-0,afr,bamid le,niger,m,19630809
rec-410-dup-0,afr,ghavar,fininley,f,
rec-2488-dup-0,afr,homyaro,nezar,m,
rec-1603-dup-0,afr,moroa,muhlenbeck,f,19901121
rec-1926-dup-0,afr,,martignone,f,19740202
rec-823-dup-0,afr,gethix,tarfa,f,19420823
rec-496-dup-0,afr,mwakhamis,zege s,f,19970208
rec-864-dup-0,afr,rayrwy,futter,f,19500613
rec-1836-dup-0,afr,chinwrndu,nyathi,f,19621024
rec-1538-dup-0,afr,khiar i,henn,f,19541214
rec-521-dup-0,afr,isa,ndonyo,f,19880127
rec-1656-dup-0,afr,lati u,olorunleke,f,19760618
rec-7-dup-0,afr,amalai,yapan,f,19540509
rec-2114-dup-0,afr,tol,zwelithini,f,19760926
rec-789-dup-0,afr,liwaza,pogenpool,,19980429
rec-1507-dup-0,afr,lantoniai,wippenaar,f,19950719
rec-1355-dup-0,afr,jirani,hart,f,1976 027
rec-522-dup-0,afr,ntom bi,aliwa,f,19901025
rec-0-dup-0,afr,tamrujt,soobramoney,,
rec-1095-dup-0,afr,meria,ang ra,f,19460624
rec-1436-dup-0,afr,olulusboe,appiah,f,19470719
rec-2313-dup-0,afr,memleda,aggedt,m,19741020
rec-729-dup-0,afr,kulleni,mbogl,m,19470816
rec-922-dup-0,afr,ckenyetta,kassam,,19420103
rec-273-dup-0,afr,meja,spedden,f,19450215
rec-2209-dup-0,afr,keash,destcally,f,19990202
rec-1099-dup-0,afr,khalipa,basse,m,
rec-1074-dup-0,afr,ankolwisye,lasbrey,f,19700503
rec-1581-dup-0,afr,caimile,masi ka,,19641216
rec-1665-dup-0,afr,titbir t,combe,,19580920
rec-1931-dup-0,afr,afrsisa,kerry,f,19871122
rec-2287-dup-0,afr,wasaki,mulupwa,f,19480313
rec-398-dup-0,afr,amoke,leuenhoff,,19970218
rec-1122-dup-0,afr,kombo,edoh,m,19530911
rec-394-dup-0,afr,kesi ,jallow,f,19450724
rec-1743-dup-0,afr,fathi,selestine,m,19730312
rec-1821-dup-0,afr,hartha,kyo e,,19710824
rec-1790-dup-0,afr,lemn,mutxol,,19630716
rec-145-dup-0,afr,esiankiki,chepkurgoah,,19650111
rec-981-dup-0,afr,banjoko,namanda,f,1991 1013
rec-1487-dup-0,afr,oghenekev,tesfahun,f,19420716
rec-680-dup-0,afr,kenyngi,hambobe,f,
rec-184-dup-0,afr,onochie,girei,f,
rec-2414-dup-0,afr,goukh uni,gikandi,m,19530610
rec-1961-dup-0,afr,cherline,visagie,f,19652105
rec-2028-dup-0,afr,rasida,sweetan,f,19930904
rec-1533-dup-0,afr,kafi,muchoka,m,19711 01
rec-1905-dup-0,afr,tokhukwu,thigo,,19880925
rec-219-dup-0,afr,odinakachkwu,nisbet,m,19980419
rec-1182-dup-0,afr,muhyidin,kimera,f,19921011
rec-1458-dup-0,afr,ramat,kalonji,f,19950 05
rec-344-dup-0,afr,farai,twaha,f,19470 115
rec-1264-dup-0,afr,adhumani,haambokoma,f,19500904
rec-413-dup-0,afr,kudya ku,faal,f,19960605
rec-647-dup-0,afr,olian ,sejusa,f,
rec-363-dup-0,afr,dalali,,f,197709 3
rec-442-dup-0,afr,kwat ,kalyesubula,,19820204
rec-1046-dup-0,afr,jali,,f,19770263
rec-1028-dup-0,afr,paka,ofosu,d,19850307
rec-2155-dup-0,afr,koleo,kahiu,m,
rec-2390-dup-0,afr,fethee,ledingham,f,19821 03
rec-2324-dup-0,afr,game r,tessema,m,20000910
rec-658-dup-0,afr,okal,wathika,f,1973 0623
rec-799-dup-0,afr,chikezie,kou rie,f,19410723
rec-533-dup-0,afr,zo,achalu,f,19610316
rec-357-dup-0,afr,n9ozi,pachonik,,20020802
rec-164-dup-0,afr,akosia,diquin,m,19521107
rec-2222-dup-0,afr,hawla,ngidj,f,19770618
rec-1214-dup-0,afr,nasii,mbaye,m,19861107
rec-400-dup-0,afr,mzea,mollel,f,19600419
rec-81-dup-0,afr,masilonyane,joraslafsky,f,
rec-1985-dup-0,afr,ghanim,dekok r,f,19961221
rec-2159-dup-0,afr,wisa,murungaru,f,19910122
rec-1157-dup-0,afr,sbongile,neogi,f,19671001
rec-2194-dup-0,afr,tekesh a,hamooba,f,
rec-1697-dup-0,afr,ochieng,nabwera,f,195712 2
rec-112-dup-0,afr,b0lanle,letsholathebe,f,
rec-2339-dup-0,afr,,doernbrack,,19450903
rec-1732-dup-0,afr,dron,endissiau,f,19910218
rec-795-dup-0,afr,mbaruku,ndili,,19491 17
rec-1322-dup-0,afr,jainepa,ndulo,m,19441031
rec-2357-dup-0,afr,ckaikara,watney,m,19820322
rec-669-dup-0,afr,wa bua,seiderer,f,19950623
rec-965-dup-0,afr,ameqran,tejseyman,f,19781016
rec-2079-dup-0,afr,sybrell,toyanna,m,19470317
rec-313-dup-0,afr,jaleesa,hop ,f,
rec-2235-dup-0,afr,iloe rika,ongeri,f,19680126
rec-1651-dup-0,afr,elewec hi,denton,f,
rec-292-dup-0,afr,talicia,emedolu,f,
rec-846-dup-0,afr,odumekuru,rheeder,f,19980922
rec-1149-dup-0,afr,maalawde,munganga,f,19620425
rec-652-dup-0,afr,njo u,eriyo,f,19580619
rec-1573-dup-0,afr,atieno,wood ouse,f,19520718
rec-2000-dup-0,afr,tnean,tessema,f,19541218
rec-1983-dup-0,afr,hadiah,adelsja,f,19561216
rec-141-dup-0,afr,nyamu,majola,f,
rec-2345-dup-0,afr,siko,mergia,f,19430731
rec-1837-dup-0,afr,khipita,lavis,f,19960918
rec-2387-dup-0,afr,oloiako,dlamini,f,19630706
rec-1608-dup-0,afr,zinachudkw,deburgh,f,19960426
rec-1612-dup-0,afr,laweyr,camara,f,19610616
rec-395-dup-0,afr,chil mba,neto,f,19860918
rec-1676-dup-0,afr,lishan,shaga i,f,19640304
rec-314-dup-0,afr,chi h,nigusse,f,19620903
rec-686-dup-0,afr,tikinas,musaazi,f,19820210
rec-676-dup-0,afr,luzufo,mwakangale,f,19921208
rec-1941-dup-0,afr,achta,ckatusi,m,19491104
rec-298-dup-0,afr,nakawa,dak ,f,19920414
rec-1799-dup-0,afr,butu,venabl s,m,19750608
rec-2043-dup-0,afr,tadla,busingye,f,19907123
rec-896-dup-0,afr,panyin,mjomi,f,19941227
rec-1791-dup-0,afr,aisthatu,yekini,f,19880805
rec-1072-dup-0,afr,dinizulu,moiben,,19730823
rec-1813-dup-0,afr,anee ood,shardalow,,
rec-2436-dup-0,afr,ambakisy,pelser,m,19750608
rec-825-dup-0,afr,yamy,amadiume,f,19901225
rec-1364-dup-0,afr,poitumelo,mamdani,m,19510623
rec-1704-dup-0,afr,ebyne,nuru,,19591009
rec-87-dup-0,afr,akpen mawu,sagna,f,
rec-1238-dup-0,afr,nwofya,kaloki,f,19491004
rec-571-dup-0,afr,inecke,johannes,f,19660317
rec-731-dup-0,afr,mcheshi,bassey,f,1960 406
rec-1070-dup-0,afr,alemnwsh,saitot,f,
rec-417-dup-0,afr,mal ia,nkandela,f,19700426
rec-109-dup-0,afr,miland ,wilmot,f,20020227
rec-505-dup-0,afr,ousu,wodajo,,19571211
rec-1843-dup-0,afr,,mompadi,f,19421116
rec-488-dup-0,afr,gbainkbain,kroll,,19501124
rec-840-dup-0,afr,aboud,led waba,f,
rec-159-dup-0,afr,anenechukwu,lungu,m,19431121
rec-2494-dup-0,afr,anaba,reddi,f,19500905
rec-2391-dup-0,afr,uboro,betu ,,19500319
rec-2496-dup-0,afr,amazu,pentz,,19421 011
rec-117-dup-0,afr,murua,ngon i,f,
rec-2340-dup-0,afr,fala,chadinha,f,198008 2
rec-2438-dup-0,afr,mkampa,leakey,f,
rec-132-dup-0,afr,khatiti,mukosa,f,19960109
rec-1155-dup-0,afr,panyin,tier nay,f,
rec-1218-dup-0,afr,liu,berman,,19970129
rec-1427-dup-0,afr,lesedi,karas ani,f,19850902
rec-2485-dup-0,afr,many ara,nobanda,m,19691027
rec-1989-dup-0,afr,unissa,wilmoo,f,
rec-1663-dup-0,afr,babirye,babwjaro,,19910106
rec-326-dup-0,afr,fossa,zeevanjee,f,
rec-2461-dup-0,afr,olumid,kironde,m,19910722
rec-1252-dup-0,afr,tekal n,zinyama,f,
rec-1359-dup-0,afr,them a,iqbal,f,19820709
rec-1373-dup-0,afr,aisatu,mopela,f,19680319
rec-2195-dup-0,afr,ikmi,nicholls,,19640207
rec-2055-dup-0,afr,toakase,gotana,f,19701026
rec-1240-dup-0,afr,seydou,whitllck,f,19440220
rec-1505-dup-0,afr,fadhi1a,boakye,f,19430327
rec-1162-dup-0,afr,onwughara,pot s,f,
rec-217-dup-0,afr,hidar,kupaza,,19460719
rec-2283-dup-0,afr,nkech ,roggie,f,19420930
rec-1658-dup-0,afr,turiya,kigoy ,,19800425
rec-1164-dup-0,afr,dhorua,akande,f,19801212
rec-1279-dup-0,afr,chinel ,eze,f,20010105
rec-1908-dup-0,afr,salama,delange,m,
rec-2123-dup-0,afr,mukantaga,pragassa,f,19920520
rec-852-dup-0,afr,shami,chats ika,,19720621
rec-958-dup-0,afr,saalinge,terbl ans,,19830911
rec-2490-dup-0,afr,mennac,kwemoi,m,19570015
rec-1558-dup-0,afr,amakai,ckasapo,f,19851202
rec-1450-dup-0,afr,kav,pennington,,19990110
rec-2050-dup-0,afr,lar i,dold,f,19460502
rec-953-dup-0,afr,shawndah,nzenze,f,19870820
rec-1809-dup-0,afr,uahtilan,schoultz,f,19410409
rec-1679-dup-0,afr,ifni,atert,f,19751215
rec-1722-dup-0,afr,ghidey,ebuia,,
rec-451-dup-0,afr,bankole,jufae,,19501006
rec-1954-dup-0,afr,mbadiwe,aghatiste,f,19530219
rec-722-dup-0,afr,ogbonna,kanyengo,m,196404 5
rec-1615-dup-0,afr,zabulani,sheikh,f,19811212
rec-1864-dup-0,afr,nnemochi,sipula,f,19551206
rec-545-dup-0,afr,tusajkgwe,dixon,f,19500625
rec-1670-dup-0,afr,wasswa,datnall,,
rec-39-dup-0,afr,chinyelu,prollins,f,19779804
rec-1026-dup-0,afr,chotsani,chikwelu,,1965 0912
rec-2150-dup-0,afr,mawalawde,tyesi,,1963 0911
rec-960-dup-0,afr,bejide,oljir ,f,19660222
rec-525-dup-0,afr,brayden,robey,f,20010625
rec-59-dup-0,afr,nolitha,perumal,f,20000 424
rec-108-dup-0,afr,oman,molel,f,19660715
rec-1299-dup-0,afr,sharlon,don,m,19501216
rec-2246-dup-0,afr,chukwunoknso,nkhana,,20020726
rec-247-dup-0,afr,,darcko,,19731222
rec-1071-dup-0,afr,kidhi,abib,m,19640716
rec-970-dup-0,afr,suhubz,mulder,m,19680605
rec-926-dup-0,afr,jusa,menzies,f,19791113
rec-2310-dup-0,afr,awushie,ssemwo gerere,f,19901217
rec-2133-dup-0,afr,juwayria,ezekiel,f,19950 218
rec-499-dup-0,afr,serka dis,muleta,f,19461122
rec-1854-dup-0,afr,,ngo ngo,f,
rec-1876-dup-0,afr,tino a,deysel,f,19591019
rec-631-dup-0,afr,nodathem,gicharu,f,19990209
rec-1014-dup-0,afr,alemayehu,mattushek,f,19531 116
rec-2035-dup-0,afr,omorenoni,zoutendyk,f,197803z1
rec-1689-dup-0,afr,nicholas,tearnan,m,19871104
rec-1186-dup-0,afr,sayvion,chitsu o,f,19840824
rec-1923-dup-0,afr,yasoni,mampori,,19580506
rec-1512-dup-0,afr,moja,igboun,,19540022
rec-294-dup-0,afr,emeka,shikw ti,f,19800601
rec-565-dup-0,afr,dukuzumuxrenyi,munkombwe,f,
rec-1673-dup-0,afr,foluke,aniaoku,f,
rec-2462-dup-0,afr,rumbidzai,akue,f,19741824
rec-681-dup-0,afr,nkechinye,ondego,f,196704 12
rec-594-dup-0,afr,nsja,ngweno,f,19410902
rec-225-dup-0,afr,kwag alana,gultig,m,19650429
rec-2208-dup-0,afr,tinto,odogwu,f,19970126
rec-1714-dup-0,afr,psammetixhus,waterfall,f,19760131
rec-1002-dup-0,afr,takonda,tshipala,f,19531127
rec-610-dup-0,afr,athane,parsons,,19660616
rec-1551-dup-0,afr,tekeshia,zamsodien,,20000725
rec-2268-dup-0,afr,azalee,,f,19891919
rec-1278-dup-0,afr,nyako,,f,19850404
rec-162-dup-0,afr,owodjni,obua,m,
rec-2402-dup-0,afr,nozi ele,adeseun,f,19810518
rec-1048-dup-0,afr,ushenda,mungomba,,194109 1
rec-1910-dup-0,afr,maocha,sitampuli,,19680415
rec-232-dup-0,afr,cazembe,stroeble,,20001 001
rec-1482-dup-0,afr,fumnanya,khaempa,m,19750626
rec-1333-dup-0,afr,haruny,barighaamange,,19990402
rec-530-dup-0,afr,dominic,ondoa,f,19610302
rec-1413-dup-0,afr,adjoa,alia,f,19950426
rec-2370-dup-0,afr,piftu,chibawe,f,19731222
rec-1033-dup-0,afr,soj ,presha,,19941216
rec-372-dup-0,afr,shaahlon,renke,f,20010417
rec-639-dup-0,afr,azu ay,vigne,f,19761123
rec-2132-dup-0,afr,awi ti,kolala,f,19500205
rec-34-dup-0,afr,hisani,mwangom be,,19611120
rec-218-dup-0,afr,kambmri,dunn,f,
rec-755-dup-0,afr,badrany,wolfferum,m,19750812
rec-1633-dup-0,afr,menza,jameeson,f,
rec-988-dup-0,afr,jalika,korir,f,19611002
rec-2359-dup-0,afr,zikojo,stodel,f,19920229
rec-2091-dup-0,afr,andwe e,chitty,f,19510528
rec-1839-dup-0,afr,gharih,kilel,,19661125
rec-348-dup-0,afr,rourke,fulton,,19910831
rec-643-dup-0,afr,ayoka,mulcakachela,f,19871003
rec-494-dup-0,afr,zikono,smitsdorff,m,19451206
rec-387-dup-0,afr,azubuicke,magashi,f,19780801
rec-140-dup-0,afr,chifuniro,heaahd,m,19860804
rec-1769-dup-0,afr,ebele,mbe a,f,19891215
rec-1494-dup-0,afr,zigqibo,mogaladi,f,19900227
rec-299-dup-0,afr,kenyangi,steers,f,
rec-1221-dup-0,afr,kamaria,jipxo,f,19540324
rec-1559-dup-0,afr,robert,hichilema,f,19731228
rec-783-dup-0,afr,osahar,maritj,f,19931215
rec-838-dup-0,afr,hamidou,lessoned,f,
rec-246-dup-0,afr,nteremesi,obisesan,f,20020309
rec-1844-dup-0,afr,effiwat,quajhie,,19771225
rec-66-dup-0,afr,chibuike,nwau,f,19681113
rec-1385-dup-0,afr,kuliraga,ogun ana,f,19780619
rec-1609-dup-0,afr,muxia,aliwa,f,19470517
rec-912-dup-0,afr,mwanga,scheidat,f,19694506
rec-1442-dup-0,afr,imasi,kekana,f,19870617
rec-561-dup-0,afr,kal,muigai,,19530108
rec-1266-dup-0,afr,iroagbulam,dejager,,19805216
rec-986-dup-0,afr,yamsu,aluka,f,19530822
rec-1154-dup-0,afr,karabo,mala chy,f,19470522
rec-282-dup-0,afr,rab odo,maleka,f,19971021
rec-1093-dup-0,afr,ayize,chisthiba,f,19890520
rec-2116-dup-0,afr,goukhouni,morel,,19810 11
rec-2260-dup-0,afr,rakiboum,ha5sen,f,19530828
rec-122-dup-0,afr,mwari,cher y,f,19560310
rec-1604-dup-0,afr,dalibu ga,dodoo,,19641229
rec-155-dup-0,afr,menikaliy,hennig,f,19591024
rec-2355-dup-0,afr,wasaki,kaani,m,19890 17
rec-355-dup-0,afr,nneka,lamus e,f,19420513
rec-2107-dup-0,afr,liaza,worku,f,19520520
rec-2152-dup-0,afr,ahamaut,gairns,f,
rec-1144-dup-0,afr,hususa,nuwa aba,,
rec-858-dup-0,afr,anan,erogbotbo,f,19921121
rec-264-dup-0,afr,shirrell,atelabu,f,19980129
rec-837-dup-0,afr,zoputan,canniford,f,19951026
rec-2219-dup-0,afr,tassin,ideye,f,19780818
rec-895-dup-0,afr,urz ig,sauer,f,19450218
rec-309-dup-0,afr,misrak,ifejiagwa,f,195 1017
rec-2263-dup-0,afr,kyabn,mungwa,f,19700531
rec-346-dup-0,afr,hajari,tophsm,f,19501019
rec-2285-dup-0,afr,iggi,odone,,
rec-689-dup-0,afr,sikiti,lezaar,f,19550525
rec-1088-dup-0,afr,erinmwind,makwiz ,f,19631224
rec-1446-dup-0,afr,oma,kafumukache,f,19730420
rec-285-dup-0,afr, ge,simiyu,,20020616
rec-1975-dup-0,afr,motlatsi,nyangwejo,f,19781012
rec-180-dup-0,afr,atas,achienv,,19880630
rec-1674-dup-0,afr,tekeste,seen,f,196506 3
rec-2240-dup-0,afr,imw,ilori,f,19430107
rec-2346-dup-0,afr,enom oyi,magugu,f,20010810
rec-462-dup-0,afr,dukuzumuremyi,kapondi,,1948 923
rec-1668-dup-0,afr,lyanda,ahn lt,f,19471022
rec-1383-dup-0,afr,garai,mbata,,19570618
rec-421-dup-0,afr,damani,ntilila,,19730728
rec-1082-dup-0,afr,nckruma,hachimwaya,f,19741110
rec-626-dup-0,afr,zalira,kamwambi,f,199711 23
rec-536-dup-0,afr,kimbareda,stemmet,m,
rec-899-dup-0,afr,mudua,subramoney,,19631203
rec-450-dup-0,afr,,nsekwu,,19710715
rec-1457-dup-0,afr,,ambaka,f,19701110
rec-1690-dup-0,afr,chineze,wolfferum,f,
rec-1659-dup-0,afr,shantaina,kpont on,,19700531
rec-1918-dup-0,afr,shafilshuna,osewe,,19951009
rec-1870-dup-0,afr,ati,ngqobongwana,m,19711020
rec-2182-dup-0,afr,jeyana,kwesele,f,19700724
rec-2041-dup-0,afr,leraot,ngweno,f,
rec-759-dup-0,afr,itder,iiiamupu,m,19790309
rec-894-dup-0,afr,yenge,ree ,f,19400702
rec-335-dup-0,afr,toure,resha,f,199701 7
rec-2416-dup-0,afr,taljat,victoah,f,19940328
rec-1239-dup-0,afr,kin fu,nangomba,f,19670410
rec-1852-dup-0,afr,hamelm l,scruby,,19730720
rec-301-dup-0,afr,somo,chelimo,f,20010619
rec-1380-dup-0,afr,gu gu,ikgopoleng,f,19410707
rec-2038-dup-0,afr,sabacsu,futter,f,19590717
rec-1230-dup-0,afr,tindo,victo r,f,19700106
rec-668-dup-0,afr,,awich,m,19481226
rec-38-dup-0,afr,ngabi e,wathika,,
rec-1232-dup-0,afr,ahine,moffat,f,19460522
rec-2022-dup-0,afr,riziki,tul i,m,19790713
rec-1639-dup-0,afr,bistrat,nangomba,f,19770811
rec-261-dup-0,afr,asong,mbumwaye,m,19806324
rec-1718-dup-0,afr,atiqa,kikuli,m,19740215
rec-1061-dup-0,afr,mpinko,luse,,19410621
rec-1757-dup-0,afr,maruku,potter,f,19850703
rec-1947-dup-0,afr,chizoba,mut i,f,19430927
rec-2172-dup-0,afr,ilom,philli pson,f,19700801
rec-2024-dup-0,afr,ndegwa,kabwe gyere,f,19400128
rec-252-dup-0,afr,tsiresy,chelimo,f,19749322
rec-1329-dup-0,afr,anan,bareebe,,19750699
rec-174-dup-0,afr,mbanefo,chizhimba,,
rec-1023-dup-0,afr,muthemba,ondos,f,19730509
rec-408-dup-0,afr,kwatdkwei,qoyi,f,
rec-1751-dup-0,afr,nasike,essels,f,19460801
rec-244-dup-0,afr,deko,salomon,f,20011007
rec-973-dup-0,afr,oafe,malachv,,
rec-697-dup-0,afr,ashante,haneckom,,19981229
rec-500-dup-0,afr,ziyapaya,lion-kachet,,
rec-1089-dup-0,afr,mx li,morel,f,19440329
rec-699-dup-0,afr,kwada,k hn,m,19961209
rec-834-dup-0,afr,itoro,okaahdi,,19410503
