rec_id,culture,given_name,surname,date_of_birth,phone_number,national_identifier,medical_record_number,sex
rec-13750-org,uga,sharifah,asea,19460909,782006435,30751839,MBA-318038,f
rec-13751-org,uga,jones,geera,,752674093,81234842,KSD-352362,m
rec-13752-org,uga,jamali,masanyu,19210723,752794460,97433016,KUB-860953,f
rec-13753-org,uga,imelida,wawa,19931110,,66924476,FPL-416169,f
rec-13754-org,uga,benjamin,aejo,19290818,712351881,40424305,MBA-900674,
rec-13755-org,uga,katabarwa,murokole,19691201,774456849,40421698,RUK-495873,f
rec-13756-org,uga,alizana,kashumbusha,,772046170,56899509,RUK-719397,f
rec-13757-org,uga,lennete,evarist,19571124,782376129,21120177,KSG-976362,f
rec-13758-org,uga,erin,,19090408,752006204,46950366,FPL-176070,
rec-13759-org,uga,agasha,anyakun,19910120,772075732,16061781,KLH-289013,f
rec-13760-org,uga,nzima,iraduha,19660524,782883250,92896862,NSU-500913,f
rec-13761-org,uga,john,sitaraya,19211116,712038252,66861552,FPL-855205,m
rec-13762-org,uga,davita,baikara,19550522,752823577,92023900,KMC-913583,f
rec-13763-org,uga,innocent,bwade,19171220,772072937,10397077,KSD-888056,m
rec-13764-org,uga,mwanguhya,karemera,19470917,772900070,96648506,KSD-250600,f
rec-13765-org,uga,daniella,bweguyibwa,19090426,774363791,46702598,KUB-951672,
rec-13766-org,uga,dora,fokushaba,19400721,712727830,93373702,RUK-780354,f
rec-13767-org,uga,stephanie,lukuzen,19390919,712349779,39184659,KSD-127287,
rec-13768-org,uga,andrea,harera,19400429,782612402,77490712,MPK-608965,
rec-13769-org,uga,lauline,zainabu,19470617,774712809,26037337,KLH-741668,f
rec-13770-org,uga,filda,bakaikya,19571226,772919320,85090450,MBA-495922,f
rec-13771-org,uga,candida,kwekamba,19800308,712998340,70600530,KLH-663883,f
rec-13772-org,uga,bel,,19500720,782787914,89893829,NSU-723814,f
rec-13773-org,uga,pelly,aseere,19630321,772055965,76889157,RUK-292604,f
rec-13774-org,uga,vanance,kaweesi,19800316,772279582,23284214,FPL-427876,m
rec-13775-org,uga,schkirra,keisembo,19770707,712259887,98625808,KUL-914732,
rec-13776-org,uga,jadress,anita,19890319,782264738,39107343,MPK-466154,f
rec-13777-org,uga,sisy,,19750529,772997960,28838816,MBA-245033,f
rec-13778-org,uga,brenda,kutosi,19010124,774623729,42352367,RUK-333044,f
rec-13779-org,uga,aminat,byamaka,19991109,774833088,11473384,MPK-924239,f
rec-13780-org,uga,jannipher,tuliraba,19450420,782360446,57111268,KUL-935911,f
rec-13781-org,uga,coxson,longoli,19690507,772391212,36324514,KSD-276722,m
rec-13782-org,uga,kakama,mumbe,19130526,782356711,90615543,RUK-511717,f
rec-13783-org,uga,rungwiza,nalimansi,19930904,752199848,70081158,MBA-682933,f
rec-13784-org,uga,hannah,kato,19070602,,42916566,KUB-770920,
rec-13785-org,uga,clara,ouma,19901028,,61636569,FPL-994572,f
rec-13786-org,uga,shelly,nakawooya,19130921,752558191,45495924,FPL-716027,f
rec-13787-org,uga,godwin,lubowa,19950906,752237550,80270781,NSU-689608,m
rec-13788-org,uga,matha,bizimungu,19570413,782139692,24639198,KLH-201608,f
rec-13789-org,uga,ethan,chesang,19750111,782417877,41604930,MPK-638535,
rec-13790-org,uga,lucy,adam,19650825,782110667,30048731,KSD-720909,
rec-13791-org,uga,consolanta,apuule,19100619,782672941,69045657,FPL-168933,f
rec-13792-org,uga,enin,anuso,19081007,752009864,15912844,KUL-852222,f
rec-13793-org,uga,emiily,ayabo,19631115,782056812,31794949,KSG-246568,
rec-13794-org,uga,vanessa,akazigaba,19261129,712301658,95940699,KUL-155162,
rec-13795-org,uga,karibugwe,ahabyona,19200417,712394088,13687111,KUL-444940,m
rec-13796-org,uga,shamila,lalweny,19810820,772145040,89257721,KLH-633927,f
rec-13797-org,uga,senkinga,calpara,19470421,772920557,54505769,NSU-578278,f
rec-13798-org,uga,chloe,rusoke,19630531,712302992,84590125,KLH-998496,
rec-13799-org,uga,stephene,lotukei,19700116,782373850,20302663,FPL-895124,f
rec-13800-org,uga,,mbekeka,19001126,782248977,41542959,KUB-669671,f
rec-13801-org,uga,amy,akello,19840503,772538335,37493768,NSU-698857,
rec-13802-org,uga,guma,galikwoleka,19310510,772785074,72849290,FPL-421763,f
rec-13803-org,uga,everce,amunkwasize,19260301,772807055,84487645,KSG-957750,f
rec-13804-org,uga,lucas,twinabaitu,,,40987053,RUK-351110,
rec-13805-org,uga,emaculate,,19010225,752220763,91079909,KUL-919183,f
rec-13806-org,uga,eunith,mwerinde,19430608,772871539,29641143,KUB-388688,f
rec-13807-org,uga,catherine,ochan,19970609,752300886,48432916,KUL-819513,f
rec-13808-org,uga,joshua,awoli,19310510,712808799,84430852,FPL-202178,
rec-13809-org,uga,,nangiya,,772738595,50566271,NSU-173133,f
rec-13810-org,uga,brigitte,kabami,19741012,752716466,36224770,FPL-836366,
rec-13811-org,uga,lucy,shabohurira,19511114,712637737,79880023,KUB-454622,f
rec-13812-org,uga,deborah,bazaara,19250813,752499468,90487959,KLH-128991,f
rec-13813-org,uga,nzewa,nansereko,19170623,782561015,30450748,KMC-237995,f
rec-13814-org,uga,ernest,hetemere,19080212,782523547,54323274,NSU-429670,m
rec-13815-org,uga,phoebe,nakazibwe,19040613,752899125,78787504,NSU-115024,
rec-13816-org,uga,akello,amolo,19410724,752330934,91442069,KSG-296925,m
rec-13817-org,uga,jaqueline,namuwulya,19521229,712553986,37489011,FPL-429160,f
rec-13818-org,uga,naume,otuu,19880417,772684369,89096255,RUK-783371,m
rec-13819-org,uga,jasinta,wandabwa,19411018,782589635,49400219,KUB-772725,f
rec-13820-org,uga,annette,nakajwiga,19960530,752945627,21889352,KMC-980315,f
rec-13821-org,uga,leticia,nafuko,19740804,782339758,51069546,KSD-168254,f
rec-13822-org,uga,turihabwe,kalinga,19080821,752553192,43371409,KUL-718473,f
rec-13823-org,uga,visenti,anyiko,19251130,752593384,26070065,KUL-126209,f
rec-13824-org,uga,juliet,nakiyaga,19811010,712437633,32773545,KUB-700318,f
rec-13825-org,uga,jessica,arineitwe,19210304,712107015,43540345,NSU-931103,
rec-13826-org,uga,juma,nyakana,19920414,752572339,57915789,FPL-705603,f
rec-13827-org,uga,bellencira,mbamaeyu,19561209,752613189,43109755,MPK-229698,f
rec-13828-org,uga,alessia,ipoot,19150126,782909927,24266501,FPL-737827,
rec-13829-org,uga,jasmyn,banabas,19700226,712852640,48524282,MBA-883102,
rec-13830-org,uga,habib,kasoro,19421201,712574501,45885783,KUL-294624,m
rec-13831-org,uga,sserwanga,nambozo,19480405,772598007,64080528,RUK-596675,f
rec-13832-org,uga,nalisensio,teop,19680222,782776270,88183948,KSG-722108,m
rec-13833-org,uga,,kirinya,19010617,752601239,98236743,NSU-771879,f
rec-13834-org,uga,zapiere,kabanyiginya,19430330,752965637,25384076,KSG-145672,m
rec-13835-org,uga,rovinah,ceniru,19400705,772026066,51929069,KSD-733894,f
rec-13836-org,uga,chrysostom,athieno,19270925,772187862,63668035,NSU-759469,m
rec-13837-org,uga,rispa,nabuuso,19250228,752757636,21414398,RUK-279177,f
rec-13838-org,uga,omuhereza,wangolo,19010530,774596998,52880552,KSG-771324,f
rec-13839-org,uga,zilder,nyakairu,19581113,774280358,91119199,MBA-771452,f
rec-13840-org,uga,irene,namwirya,19330508,774732433,95937509,MPK-611210,f
rec-13841-org,uga,nassious,atizuyo,19830825,774202547,97834387,KMC-989863,m
rec-13842-org,uga,sulena,habasa,19191215,772544931,75419199,KUB-589568,f
rec-13843-org,uga,augustine,alubo,19990521,774231092,98797821,MPK-163614,f
rec-13844-org,uga,jeniva,aryatuha,19161202,712280709,32059246,MPK-986840,f
rec-13845-org,uga,geof,chesakit,19490104,752527652,58535577,KMC-460690,m
rec-13846-org,uga,emma,naminyenya,19540818,774141110,13316421,KUB-410078,f
rec-13847-org,uga,shantal,bagiire,19681003,772065157,36656758,KUB-422921,
rec-13848-org,uga,abia,megolonyo,19121213,782141242,32238000,FPL-126484,f
rec-13849-org,uga,jennipher,acayo,,712117047,98466793,RUK-422781,f
rec-13850-org,uga,simphrosa,kukundakwe,19900323,774911534,79237903,KUB-187349,f
rec-13851-org,uga,taharu,kiyuba,19211126,712473125,63883920,MPK-995482,f
rec-13852-org,uga,constance,isengene,19000920,774802911,92680330,NSU-249388,f
rec-13853-org,uga,dedan,karahukayo,19500602,752955461,38697138,KLH-266775,m
rec-13854-org,uga,kierra,magoola,19870726,772846730,99911811,KSG-565827,
rec-13855-org,uga,oliva,nyanjura,19160923,752544910,12222747,FPL-324602,f
rec-13856-org,uga,busiinge,lwollence,19821203,782079956,90238376,FPL-921399,m
rec-13857-org,uga,,eyena,19831115,,96948816,KUL-221223,f
rec-13858-org,uga,richard,paka,19220710,782455951,37625968,KUL-845870,f
rec-13859-org,uga,mastula,perina,19520614,774095849,96244363,RUK-986517,f
rec-13860-org,uga,zauja,kyabugimbi,19810524,772560660,59917651,RUK-447618,f
rec-13861-org,uga,maritinah,konso,19690117,774919994,55446509,KMC-886276,f
rec-13862-org,uga,bianca,kobusobozi,19840304,772811629,79349759,KLH-130933,
rec-13863-org,uga,tumuhaire,kirunda,19180726,712082748,49413331,MBA-244013,m
rec-13864-org,uga,alison,adalatey,19970605,782191798,36432771,FPL-964463,
rec-13865-org,uga,ateenyi,katusambe,19300828,712980796,82682358,RUK-333696,f
rec-13866-org,uga,restious,bitungi,19401105,782205408,41433674,NSU-629494,f
rec-13867-org,uga,cleodhina,namuzigo,19040305,772732506,34849964,KUB-879383,f
rec-13868-org,uga,papetra,aaca,19350201,,18743444,KUB-252994,f
rec-13869-org,uga,dinah,nabude,19370516,772632777,90810861,KSD-880432,f
rec-13870-org,uga,eliab,aloikin,19140306,774133702,83654591,KUB-465458,f
rec-13871-org,uga,danjel,oloko,19750704,712468579,21592017,RUK-586114,
rec-13872-org,uga,linda,bugonzi,19101217,752480438,55354589,MBA-682899,f
rec-13873-org,uga,ibra,nakazibwe,19720122,782805317,44128897,KLH-285542,f
rec-13874-org,uga,jamati,nakajjubi,,712471463,50502345,FPL-634449,f
rec-13875-org,uga,leticia,nakiganda,19121103,712763004,22090169,MBA-179442,f
rec-13876-org,uga,rosie,mfitumukiza,19900828,772083181,89653423,NSU-671695,
rec-13877-org,uga,jesipa,kusuro,19740813,712616509,45305837,MBA-774705,f
rec-13878-org,uga,miranda,ngoga,19220611,772276896,35792798,MBA-867443,
rec-13879-org,uga,assumpta,ocwee,,782655836,67396777,FPL-851370,f
rec-13880-org,uga,amos,maiki,19720103,,63947249,KMC-598854,f
rec-13881-org,uga,nzabalinda,bakashaba,19180619,752090289,56539519,KUB-118354,m
rec-13882-org,uga,luke,kiwule,19440821,752284390,16222798,MBA-819215,
rec-13883-org,uga,charity,yikii,19220306,782656384,82949567,MPK-636471,f
rec-13884-org,uga,jacob,evans,19360929,752429389,13550477,KSD-880616,
rec-13885-org,uga,fellister,gaudensia,19121102,774294520,38434448,KSD-618349,m
rec-13886-org,uga,indiana,,19100313,752906737,48231236,MPK-916690,
rec-13887-org,uga,isabella,suffer,19170708,774976854,67470522,KUL-974151,
rec-13888-org,uga,byooma,nannyondo,19980527,782988005,93825378,KSD-666685,f
rec-13889-org,uga,yudita,munyarukundo,19701221,774166843,73732438,KMC-995693,f
rec-13890-org,uga,lyavaala,ninyikiriza,19830517,712358237,36570473,MPK-112918,f
rec-13891-org,uga,madison,byogero,19180531,752418791,58510052,MBA-398310,
rec-13892-org,uga,margeret,twilirize,,712872171,26269959,MBA-869027,f
rec-13893-org,uga,paige,nambinge,19620420,752718778,23763990,KUL-149589,
rec-13894-org,uga,joselyne,turyahikayo,19300327,774203918,56593548,KUL-618332,f
rec-13895-org,uga,yoramu,katumba,19080309,712526949,42719542,KLH-563132,m
rec-13896-org,uga,morine,odul,19580715,774778664,27953307,KMC-987023,f
rec-13897-org,uga,ainembabazi,ojaku,19240220,772369926,59676998,KUB-555232,f
rec-13898-org,uga,bena,apono,19530126,772486782,24489764,KMC-833021,f
rec-13899-org,uga,,agabyara,19001118,774284984,27121726,KUL-771981,f
rec-13900-org,uga,emanuel,ahol,19600905,752790410,97421767,NSU-847515,m
rec-13901-org,uga,angellina,katureba,19311005,774568314,72414486,MBA-659022,f
rec-13902-org,uga,muhumuza,agodo,19030126,774526961,63661684,MPK-887673,f
rec-13903-org,uga,kwikiriza,akweny,19320520,772059380,96072428,MBA-240148,f
rec-13904-org,uga,polline,ayeto,19721103,712456015,58635592,RUK-706853,f
rec-13905-org,uga,kabuleeta,aringo,,752608656,81312866,KUB-554362,f
rec-13906-org,uga,anesthesia,wokulira,19210218,772720260,27601500,KSG-463030,f
rec-13907-org,uga,mia,kaahwa,19090724,772026489,99304230,KMC-534808,
rec-13908-org,uga,maliam,etweu,19600216,752454447,43539952,NSU-432736,f
rec-13909-org,uga,blake,kayiso,19360620,782887378,77004124,KUB-881422,
rec-13910-org,uga,lovemary,nalunjoji,19481101,752170875,48932536,KUB-860530,f
rec-13911-org,uga,,chelimo,19620218,752767211,53513722,NSU-904502,f
rec-13912-org,uga,kenny,namutebi,19870605,782918830,23101743,RUK-951787,m
rec-13913-org,uga,bendicto,opoka,19240724,782816071,50526519,KUL-588423,m
rec-13914-org,uga,joe,gypna,,782514394,26044236,KUB-371465,m
rec-13915-org,uga,phillis,nalweyo,19650514,774909258,16356807,KSD-656517,f
rec-13916-org,uga,kabahweza,kharuli,19320916,774120305,62158708,KSG-836677,f
rec-13917-org,uga,jenifeer,ampire,19270110,772118064,74067966,NSU-378121,f
rec-13918-org,uga,jaden,oliva,19601205,772518026,95452242,KSD-944432,
rec-13919-org,uga,charles,nyamwire,19641029,752502450,62330019,KSD-202272,
rec-13920-org,uga,fiona,kaggwa,19310606,712767558,70001458,KSD-750774,
rec-13921-org,uga,ananias,tumuhimbise,19550823,774650248,20096083,NSU-523521,f
rec-13922-org,uga,anjellina,okwenyi,19121015,712583493,87068571,KLH-922314,f
rec-13923-org,uga,felista,otto,19250617,782543702,26247177,KUB-922453,f
rec-13924-org,uga,,turyamuleba,19380909,772931500,85608362,KUL-643236,f
rec-13925-org,uga,,mutamuriza,19180614,712244355,50254072,KUL-828944,
rec-13926-org,uga,kkanuhira,nabaka,19850312,712014278,84700329,FPL-410651,f
rec-13927-org,uga,,lodiny,19221030,752866552,50715457,FPL-885536,f
rec-13928-org,uga,belinda,kyazike,19680730,774640779,86325166,KSG-868483,f
rec-13929-org,uga,dorah,janerose,19281006,782420938,89932445,NSU-255528,f
rec-13930-org,uga,rosa,turatunga,19221127,752068600,57501210,RUK-926751,
rec-13931-org,uga,elenest,lubanga,19350413,712641055,83547191,KSD-816118,f
rec-13932-org,uga,sarah,rwanika,19210113,772197808,25582748,KLH-180900,
rec-13933-org,uga,geraldine,olao,,,94575026,KMC-587128,f
rec-13934-org,uga,kizito,johnthan,19110115,772158370,45554596,KMC-631239,f
rec-13935-org,uga,mwehonge,mugamba,19420609,774200511,60368925,KSD-413197,m
rec-13936-org,uga,caleb,bazimenyera,19100222,772306865,21189299,KMC-791135,
rec-13937-org,uga,erin,atusasire,19200615,712412310,62524656,KUL-998016,
rec-13938-org,uga,obiru,bisikwa,,774446606,29990756,KUB-568632,m
rec-13939-org,uga,superiano,jenifer,19930905,782148294,50250926,MPK-868603,m
rec-13940-org,uga,jessica,ssenyombi,19870211,782501374,35645771,KMC-959335,f
rec-13941-org,uga,moresi,namugamba,19930211,752561780,35156310,KMC-516014,m
rec-13942-org,uga,barracks,nabayondo,19440325,782703727,79679233,MPK-660483,m
rec-13943-org,uga,sophan,logir,19530804,772056574,64098591,NSU-189132,f
rec-13944-org,uga,max,kasinjazi,19480417,772771792,53956649,FPL-631922,m
rec-13945-org,uga,africa,tenywa,19371003,,42561866,MPK-446049,f
rec-13946-org,uga,william,namuyomba,19730204,772651671,69467193,NSU-968152,
rec-13947-org,uga,loreen,sibayirwa,19911111,774473498,39162780,KUL-328371,f
rec-13948-org,uga,karugaba,tumusime,19140302,774810048,38435276,MBA-575986,f
rec-13949-org,uga,jayden,kalembe,,712304728,25089997,KUL-222954,
rec-13950-org,uga,contance,olele,19350415,782473712,61031253,KUB-184076,f
rec-13951-org,uga,abumeleck,teop,19610601,782380468,69719723,KSD-999802,f
rec-13952-org,uga,joshua,kasiime,19531114,752942272,27201271,KSD-451323,
rec-13953-org,uga,rosee,kigenyi,19810609,752676905,22482629,MBA-367257,f
rec-13954-org,uga,rukala,agasha,19941230,772616869,30087581,KUB-471325,f
rec-13955-org,uga,mwesigye,geijurenda,19300115,712069498,24882237,RUK-882969,m
rec-13956-org,uga,yvette,bahemurwaki,,782433020,79627136,KUL-269987,f
rec-13957-org,uga,jacent,kamahamba,,752086978,94460691,KUB-786124,m
rec-13958-org,uga,isa,ariperu,19540601,712364429,55686287,KUL-801981,f
rec-13959-org,uga,dina,siraji,19570613,782462214,39619688,KSD-526173,f
rec-13960-org,uga,franka,wanyaka,19840216,782876892,95751773,NSU-442386,f
rec-13961-org,uga,bisisi,bunkeddeko,19270327,774444821,51326893,RUK-480352,f
rec-13962-org,uga,joram,,,712630895,48533532,NSU-919548,m
rec-13963-org,uga,nasanday,hose,,,73333231,KSD-666476,f
rec-13964-org,uga,gloria,kembabazi,19001101,774874116,67644301,KSD-508751,f
rec-13965-org,uga,ssennyonga,bugirande,19990718,782648339,99200548,MPK-842370,f
rec-13966-org,uga,bahemuka,munyarwanda,19340814,782161159,85572090,MBA-441988,f
rec-13967-org,uga,dez,nizeyimana,,,16564907,MPK-411422,m
rec-13968-org,uga,luke,anitezi,19141128,782612270,84559223,NSU-425014,
rec-13969-org,uga,matthew,sikoria,19300712,774104792,40977332,RUK-444207,
rec-13970-org,uga,rovinah,,19720704,712691909,99175072,FPL-301809,f
rec-13971-org,uga,flavia,angela,19830401,774252332,20827719,KSG-651560,f
rec-13972-org,uga,ezera,halera,19840717,774757263,79668636,KUB-103991,f
rec-13973-org,uga,tommi-lee,nambusi,19370629,772054283,80814261,KUL-958636,
rec-13974-org,uga,samalie,getter,19990726,752288212,89001369,KUB-974435,f
rec-13975-org,uga,barbara,awongo,19050115,752132756,11377480,RUK-450708,f
rec-13976-org,uga,roset,balibuza,19520421,782157254,92595161,NSU-411437,f
rec-13977-org,uga,beatrice,aharimpisya,19360903,782099796,48626734,KUL-650034,f
rec-13978-org,uga,ambrose,khisa,19500515,782223782,36271597,KUB-242998,f
rec-13979-org,uga,adonia,namukujji,19570907,752933665,99140891,MBA-643169,f
rec-13980-org,uga,akampurira,nakyajja,19201004,782076588,85907758,FPL-565085,f
rec-13981-org,uga,mereniya,sulaina,,774191649,76806320,KMC-957183,f
rec-13982-org,uga,,kyokunda,19950426,772796946,90336038,KSD-746607,f
rec-13983-org,uga,madeleine,chrisestom,19891226,712253564,59482609,KUB-908392,
rec-13984-org,uga,penninah,tumwesigwe,19910728,782082404,17068952,RUK-706483,f
rec-13985-org,uga,royal,kahuama,19760511,712539839,34620291,NSU-530726,f
rec-13986-org,uga,ndabirola,mandella,19350406,774629929,76606590,NSU-180493,f
rec-13987-org,uga,rashida,nantaba,19250411,752816147,18066610,KMC-137311,f
rec-13988-org,uga,victo,tumuhimbise,19030110,774358692,13848059,KMC-156728,m
rec-13989-org,uga,twinomuhangi,ludigo,19460117,782745316,81400764,MPK-599070,m
rec-13990-org,uga,jasinta,komira,19660309,752650876,30980343,NSU-609523,f
rec-13991-org,uga,nathalie,ochieng,19441223,712831006,77385335,MPK-249483,f
rec-13992-org,uga,sticka,ntibarikure,19840629,774131176,15667667,MBA-980842,f
rec-13993-org,uga,claudia,muhoza,19920708,712943358,47898348,KSD-150557,
rec-13994-org,uga,scholastica,vitaru,19530724,774580360,59554114,RUK-227749,f
rec-13995-org,uga,musiime,haawa,19080422,772758127,94162126,KLH-118821,m
rec-13996-org,uga,kabazamu,witro,19880227,772092313,41280998,RUK-249996,m
rec-13997-org,uga,makkah,butoolo,19910705,,60299194,KUL-632556,f
rec-13998-org,uga,sophia,owoyesiga,19191018,774027340,77708981,MBA-943337,f
rec-13999-org,uga,zaituna,birungyi,19041015,782732097,65622759,KUB-751806,f
rec-14000-org,uga,davita,editor,19110129,,91334539,KLH-968140,f
rec-14001-org,uga,air,nakiryoowa,19660408,772884718,86312988,KLH-226615,m
rec-14002-org,uga,brooke,nabirye,,772709591,60376833,NSU-406212,
rec-14003-org,uga,nyangoma,magyobe,19851026,782638901,91113365,KMC-436035,f
rec-14004-org,uga,mujuni,aulu,,752646687,20787830,KSG-651451,m
rec-14005-org,uga,kellen,eyena,19990619,752654326,20066677,KSG-711190,m
rec-14006-org,uga,aidah,evangirista,19650308,782254027,80921447,KUB-506894,f
rec-14007-org,uga,tibenda,tibakanya,19431231,752309592,88911290,FPL-223213,m
rec-14008-org,uga,lucy,bigala,19071124,,43321224,MPK-294724,f
rec-14009-org,uga,mpozembazi,sekandi,19630505,772407930,64705101,MBA-435678,m
rec-14010-org,uga,lachlan,gladen,19900522,782595092,21878975,MPK-552066,
rec-14011-org,uga,bridget,nassuuna,19500711,712196994,80626173,MBA-676698,f
rec-14012-org,uga,evalyne,kamagyera,19480101,774251255,64881864,RUK-904602,f
rec-14013-org,uga,fildah,alibu,19531114,782354977,32963377,KSD-855874,f
rec-14014-org,uga,santrina,aujo,19330701,712223654,41372054,KUL-882772,f
rec-14015-org,uga,swabrah,dononzio,19240131,774749402,43090862,MBA-787837,f
rec-14016-org,uga,chloe,okeny,19041215,712418607,78302663,MBA-490514,
rec-14017-org,uga,dinnah,serushago,19561002,752825523,56140849,KSG-135016,f
rec-14018-org,uga,ashleigh,kaijabwango,19601125,772861722,43272704,KSD-594720,
rec-14019-org,uga,,mumpi,19750817,752887226,46573839,NSU-251484,f
rec-14020-org,uga,roset,ainamaani,19230731,752974723,81819704,KMC-157079,f
rec-14021-org,uga,teopista,omech,19830925,712911759,84423752,RUK-926188,f
rec-14022-org,uga,rosee,aidah,19870626,752186139,60002705,MPK-752875,f
rec-14023-org,uga,iris,namugawe,19840609,712970352,36032241,NSU-839326,f
rec-14024-org,uga,spencer,namugula,,774925627,20365759,KSD-767698,
rec-14025-org,uga,shelby,iddi,19460607,782260377,43046836,FPL-869266,
rec-14026-org,uga,annete,tumworolele,19910302,752981326,71798748,FPL-547597,f
rec-14027-org,uga,sophie,aaromorac,19440703,712554903,61616681,NSU-604989,
rec-14028-org,uga,kandole,ojosiru,19170508,782375328,82158797,KUL-601967,f
rec-14029-org,uga,kwizera,birakunde,19100827,782217014,29472993,KSD-618036,f
rec-14030-org,uga,rovinah,lukete,19270404,712864324,11259332,KSG-496145,f
rec-14031-org,uga,,mutabarura,19460112,772187390,97017106,NSU-591581,f
rec-14032-org,uga,nathan,nabadda,19000413,782732897,99440726,KSD-340193,m
rec-14033-org,uga,julia,mpabaisi,19571204,774353919,15280194,KUB-384019,f
rec-14034-org,uga,leonia,ocan,19471221,772539100,98551059,KMC-434022,f
rec-14035-org,uga,ainembabazi,leku,19561230,772093217,54153363,RUK-608426,f
rec-14036-org,uga,jade,godson,19601219,772916416,63284608,RUK-420049,
rec-14037-org,uga,maryce,wanjila,19850203,774357289,58159896,KSG-955770,f
rec-14038-org,uga,ezera,ayego,19730710,752952218,94780182,NSU-482255,f
rec-14039-org,uga,cotrid,mutabarura,19030619,774442904,85873759,KSG-934654,f
rec-14040-org,uga,kabahuma,ayebare,19880309,772660808,25113754,KMC-487757,f
rec-14041-org,uga,iryn,dadi,19560313,772399992,69325545,KUB-793255,f
rec-14042-org,uga,anonciata,mukwenseri,19430615,772054308,13919392,KSD-166021,f
rec-14043-org,uga,benna,kiwewa,,774784628,83046940,KLH-562013,f
rec-14044-org,uga,maurine,ssettumba,19110117,774960327,56232386,KUL-284136,f
rec-14045-org,uga,shaun,kigula,19480824,712758062,48919890,KUB-303281,
rec-14046-org,uga,leonia,nalunjoji,19251118,712315838,29934302,KSD-321550,f
rec-14047-org,uga,jowasi,kaboyo,19111013,752674594,53245803,KUB-641767,m
rec-14048-org,uga,fausta,namukanja,19880729,774137287,90946128,KUB-978965,f
rec-14049-org,uga,lovence,hibinga,19411203,782790340,11312595,MPK-240298,f
rec-14050-org,uga,turyahebwa,nahabwe,,752709143,83995485,KSD-634434,f
rec-14051-org,uga,abel,orishaba,19460605,772249577,43184459,MBA-415510,f
rec-14052-org,uga,kabahweza,bakilana,19810123,772492240,47251542,KSD-911172,f
rec-14053-org,uga,jenifeer,alaro,19230622,712107889,75787162,MPK-528456,f
rec-14054-org,uga,emilly,nakitto,19220402,782856768,13520995,MBA-141288,f
rec-14055-org,uga,alana,naggawa,19030428,752377367,35992595,MPK-162457,
rec-14056-org,uga,jasper,okuraja,19040203,774789321,46580388,NSU-635659,
rec-14057-org,uga,verena,ijongat,19251021,712323052,61376125,KUL-242275,f
rec-14058-org,uga,zaituni,namaara,19981214,774738208,24362749,KSD-963030,f
rec-14059-org,uga,shivan,nansikombi,19931112,712534108,81316666,KMC-532174,f
rec-14060-org,uga,leonard,bazio,19470509,752389807,70208684,NSU-467943,f
rec-14061-org,uga,callum,john,19500108,774492472,99334672,RUK-359829,
rec-14062-org,uga,milka,alibu,19630209,752658820,89935957,NSU-773249,f
rec-14063-org,uga,tusasibwe,namudde,19690307,772885982,23453960,KLH-946670,m
rec-14064-org,uga,behangana,byogero,19661012,774899898,93281160,MPK-475601,f
rec-14065-org,uga,eva,nabulya,19380828,712761800,48502257,KUB-135685,
rec-14066-org,uga,clovis,nyakahuma,19510711,774012776,68034838,MBA-402050,m
rec-14067-org,uga,james,anyine,19580818,774129919,94724062,FPL-244424,
rec-14068-org,uga,mourine,sserukeera,19210629,782299330,46048389,MBA-513230,f
rec-14069-org,uga,gaudensia,amutos,19110207,712493124,58316541,KLH-296965,f
rec-14070-org,uga,jacob,nabyesero,19910621,712098422,38203710,MPK-836534,
rec-14071-org,uga,williams,ampire,19650307,782286722,92487129,RUK-466881,m
rec-14072-org,uga,abgail,agutu,19950428,772720981,20617220,KMC-409618,f
rec-14073-org,uga,claudia,atuyambe,19901104,782064108,39273695,KLH-978563,f
rec-14074-org,uga,jamie,kipoli,19811212,782701255,10755114,NSU-603149,
rec-14075-org,uga,laurine,nababi,,772444754,35719752,KMC-370414,f
rec-14076-org,uga,wealth,imorioit,19080324,782015558,97470076,MPK-247131,m
rec-14077-org,uga,jasmine,mutabaazi,19650105,752212424,42600113,KMC-381870,
rec-14078-org,uga,moureen,adong,19650127,752260228,39168026,FPL-946237,f
rec-14079-org,uga,keneema,nabbubya,19770527,772313696,17621420,KMC-209617,f
rec-14080-org,uga,friday,mala,19320307,752662368,10608463,FPL-177057,f
rec-14081-org,uga,kai,mabiiho,19370911,752546057,91690738,KMC-131428,
rec-14082-org,uga,claudia,tuebaze,19220412,782314635,54068194,NSU-143247,f
rec-14083-org,uga,edmond,kadiidi,19020521,772725580,64749205,KLH-180252,m
rec-14084-org,uga,marion,okusijoni,19680503,774647347,75865420,KSD-661708,m
rec-14085-org,uga,binega,kagoire,19410404,712238460,95585618,MPK-809925,f
rec-14086-org,uga,kintu,wabomba,19950914,752995965,54085460,KSG-916682,m
rec-14087-org,uga,montana,muhisia,19120514,782738548,90299927,KSD-739028,
rec-14088-org,uga,mugigha,abeya,19630713,712534785,34656896,KSG-573767,f
rec-14089-org,uga,erin,turyatuga,19380112,774680725,10790212,KMC-561135,
rec-14090-org,uga,byamunugo,mulembe,19090615,752474682,61020037,KSD-623307,m
rec-14091-org,uga,keziah,ediau,19070630,712031917,90316231,NSU-447385,
rec-14092-org,uga,angellameris,nteziryayo,19950821,782301611,84043341,KLH-909263,f
rec-14093-org,uga,deborah,akeloo,19360309,712810876,38337884,NSU-770145,f
